,epoch,train_loss,train_acc
0,1,0.7122541069984436,0.5847571942446043
1,2,0.6794210275014242,0.5928507194244604
2,3,0.6574352383613586,0.63556654676259
3,4,0.6390898029009501,0.6409622302158273
4,5,0.6203276713689169,0.6492805755395683
5,6,0.5966928998629252,0.6670413669064749
6,7,0.5746801197528839,0.6683902877697842
7,8,0.5574182470639547,0.6661420863309353
8,9,0.5390894909699758,0.6600719424460432
9,10,0.5217040379842123,0.6623201438848921
10,11,0.507845809062322,0.6636690647482014
11,12,0.4952590564886729,0.6672661870503597
12,13,0.48489443957805634,0.6659172661870504
13,14,0.47133759160836536,0.6699640287769785
14,15,0.4652821719646454,0.6794064748201439
15,16,0.45666341483592987,0.6760341726618705
16,17,0.44518133997917175,0.6798561151079137
17,18,0.4413948506116867,0.6861510791366906
18,19,0.43198105196158093,0.6917715827338129
19,20,0.4261126220226288,0.6892985611510791
